user_id_24491/Rightside_window_user_id_24491_NoAudio_0_8,990,5,8,11,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_9,60,18,8,11,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_10,210,11,5,17,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_11,540,18,5,17,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_12,900,17,11,7,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_13,270,18,11,7,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_14,150,7,17,15,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_15,630,18,17,15,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_16,870,15,7,9,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_17,120,18,7,9,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_18,960,9,15,0,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_19,840,0,9,4,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_20,60,18,9,4,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_21,510,4,0,1,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_22,300,18,0,1,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_23,630,1,4,10,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_24,120,18,4,10,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_25,150,10,1,16,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_26,1320,18,1,16,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_27,780,16,10,6,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_28,30,18,10,6,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_29,750,6,16,12,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_30,600,12,6,13,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_31,360,18,6,13,24491,Rightside_window,None
user_id_24491/Rightside_window_user_id_24491_NoAudio_0_32,390,13,12,18,24491,Rightside_window,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_1,3780,18,18,3,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_2,630,3,18,2,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_3,720,18,18,2,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_4,1140,2,3,8,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_5,90,18,3,8,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_6,150,8,2,5,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_7,480,18,2,5,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_8,990,5,8,11,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_9,60,18,8,11,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_10,210,11,5,17,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_11,540,18,5,17,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_12,900,17,11,7,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_13,270,18,11,7,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_14,150,7,17,15,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_15,630,18,17,15,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_16,870,15,7,9,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_17,120,18,7,9,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_18,960,9,15,0,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_19,840,0,9,4,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_20,60,18,9,4,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_21,510,4,0,1,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_22,300,18,0,1,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_23,630,1,4,10,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_24,120,18,4,10,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_25,150,10,1,16,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_26,1320,18,1,16,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_27,780,16,10,6,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_28,30,18,10,6,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_29,750,6,16,12,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_30,600,12,6,13,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_31,360,18,6,13,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_0_32,390,13,12,18,24491,Rear_view,None
user_id_24491/Rear_view_user_id_24491_NoAudio_1_1,540,18,18,3,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_2,840,3,18,14,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_3,300,14,3,2,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_4,570,18,3,2,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_5,960,2,14,8,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_6,210,18,14,8,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_7,150,8,2,5,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_8,570,18,2,5,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_9,900,5,8,11,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_10,180,18,8,11,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_11,150,11,5,17,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_12,540,18,5,17,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_13,960,17,11,7,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_14,180,18,11,7,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_15,180,7,17,15,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_16,660,18,17,15,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_17,390,15,7,9,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_18,300,18,7,9,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_19,150,9,15,0,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_20,390,18,15,0,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_21,480,0,9,4,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_22,1110,18,9,4,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_23,270,4,0,1,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_24,630,18,0,1,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_25,420,1,4,10,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_26,330,18,4,10,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_27,120,10,1,16,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_28,870,18,1,16,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_29,480,16,10,6,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_30,780,18,10,6,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_31,900,6,16,12,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_32,270,12,6,13,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_33,570,18,6,13,24491,Rear_view,Hat
user_id_24491/Rear_view_user_id_24491_NoAudio_1_34,270,13,12,18,24491,Rear_view,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_0_1,3780,18,18,3,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_2,630,3,18,2,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_3,720,18,18,2,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_4,1140,2,3,8,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_5,90,18,3,8,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_6,150,8,2,5,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_7,480,18,2,5,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_8,990,5,8,11,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_9,60,18,8,11,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_10,210,11,5,17,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_11,540,18,5,17,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_12,900,17,11,7,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_13,270,18,11,7,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_14,150,7,17,15,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_15,630,18,17,15,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_16,870,15,7,9,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_17,120,18,7,9,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_18,960,9,15,0,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_19,840,0,9,4,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_20,60,18,9,4,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_21,510,4,0,1,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_22,300,18,0,1,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_23,630,1,4,10,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_24,120,18,4,10,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_25,150,10,1,16,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_26,1320,18,1,16,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_27,780,16,10,6,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_28,30,18,10,6,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_29,750,6,16,12,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_30,600,12,6,13,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_31,360,18,6,13,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_0_32,390,13,12,18,24491,Dashboard,None
user_id_24491/Dashboard_user_id_24491_NoAudio_1_1,540,18,18,3,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_2,840,3,18,14,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_3,300,14,3,2,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_4,570,18,3,2,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_5,960,2,14,8,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_6,210,18,14,8,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_7,150,8,2,5,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_8,570,18,2,5,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_9,900,5,8,11,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_10,180,18,8,11,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_11,150,11,5,17,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_12,540,18,5,17,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_13,960,17,11,7,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_14,180,18,11,7,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_15,180,7,17,15,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_16,660,18,17,15,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_17,390,15,7,9,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_18,300,18,7,9,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_19,150,9,15,0,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_20,390,18,15,0,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_21,480,0,9,4,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_22,1110,18,9,4,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_23,270,4,0,1,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_24,630,18,0,1,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_25,420,1,4,10,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_26,330,18,4,10,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_27,120,10,1,16,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_28,870,18,1,16,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_29,480,16,10,6,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_30,780,18,10,6,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_31,900,6,16,12,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_32,270,12,6,13,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_33,570,18,6,13,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_34,270,13,12,18,24491,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_0_1,720,12,18,0,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_2,240,18,18,0,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_3,570,0,12,1,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_4,240,18,12,1,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_5,570,1,0,2,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_6,240,18,0,2,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_7,570,2,1,15,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_8,270,18,1,15,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_9,570,15,2,17,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_10,270,18,2,17,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_11,750,17,15,9,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_12,270,18,15,9,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_13,720,9,17,5,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_14,270,18,17,5,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_15,630,5,9,14,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_16,240,18,9,14,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_17,540,14,5,3,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_18,210,18,5,3,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_19,540,3,14,8,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_20,240,18,14,8,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_21,690,8,3,6,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_22,270,18,3,6,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_23,660,6,8,10,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_24,240,18,8,10,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_25,720,10,6,4,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_26,240,18,6,4,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_27,510,4,10,11,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_28,240,18,10,11,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_29,780,11,4,13,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_30,240,18,4,13,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_31,600,13,11,7,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_32,240,18,11,7,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_33,690,7,13,16,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_34,270,18,13,16,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_35,540,16,7,18,35133,Dashboard,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_1,720,12,16,0,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_2,240,18,16,0,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_3,570,0,12,1,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_4,240,18,12,1,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_5,570,1,0,2,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_6,240,18,0,2,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_7,570,2,1,15,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_8,270,18,1,15,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_9,570,15,2,17,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_10,270,18,2,17,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_11,750,17,15,9,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_12,270,18,15,9,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_13,720,9,17,5,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_14,270,18,17,5,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_15,630,5,9,14,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_16,240,18,9,14,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_17,540,14,5,3,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_18,210,18,5,3,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_19,540,3,14,8,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_20,240,18,14,8,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_21,690,8,3,6,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_22,270,18,3,6,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_23,660,6,8,10,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_24,240,18,8,10,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_25,720,10,6,4,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_26,240,18,6,4,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_27,510,4,10,11,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_28,240,18,10,11,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_29,780,11,4,13,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_30,240,18,4,13,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_31,600,13,11,7,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_32,240,18,11,7,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_33,690,7,13,16,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_34,270,18,13,16,35133,Rear_view,None
user_id_35133/Rear_view_user_id_35133_NoAudio_0_35,540,16,7,18,35133,Rear_view,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_1,720,12,16,0,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_2,240,18,16,0,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_3,570,0,12,1,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_4,240,18,12,1,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_5,570,1,0,2,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_6,240,18,0,2,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_7,570,2,1,15,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_8,270,18,1,15,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_9,570,15,2,17,35133,Rightside_window,None
user_id_35133/Rightside_window_user_id_35133_NoAudio_0_10,270,18,2,17,35133,Rightside_window,None
