user_id_24491/Dashboard_user_id_24491_NoAudio_1_11,150,11,5,17,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_13,960,17,11,7,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_15,180,7,17,15,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_17,390,15,7,9,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_19,150,9,15,0,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_21,480,0,9,4,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_23,270,4,0,1,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_25,420,1,4,10,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_27,120,10,1,16,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_29,480,16,10,6,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_31,900,6,16,12,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_32,270,12,6,13,24491,Dashboard,Hat
user_id_24491/Dashboard_user_id_24491_NoAudio_1_34,270,13,12,18,24491,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_0_1,720,12,18,0,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_3,570,0,12,1,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_5,570,1,0,2,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_7,570,2,1,15,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_9,570,15,2,17,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_11,750,17,15,9,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_13,720,9,17,5,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_15,630,5,9,14,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_17,540,14,5,3,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_19,540,3,14,8,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_21,690,8,3,6,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_23,660,6,8,10,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_25,720,10,6,4,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_27,510,4,10,11,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_29,780,11,4,13,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_31,600,13,11,7,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_33,690,7,13,16,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_0_35,540,16,7,18,35133,Dashboard,None
user_id_35133/Dashboard_user_id_35133_NoAudio_2_1,720,12,16,0,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_3,540,0,12,1,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_5,540,1,0,2,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_7,570,2,1,15,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_9,540,15,2,17,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_11,750,17,15,9,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_13,750,9,17,5,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_15,660,5,9,14,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_17,510,14,5,3,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_19,540,3,14,8,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_21,690,8,3,6,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_23,690,6,8,10,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_25,660,10,6,4,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_27,540,4,10,11,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_29,750,11,4,13,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_31,600,13,11,7,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_33,690,7,13,16,35133,Dashboard,Hat
user_id_35133/Dashboard_user_id_35133_NoAudio_2_35,600,16,7,18,35133,Dashboard,Hat
user_id_38058/Dashboard_User_id_38058_NoAudio_0_1,900,1,18,9,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_3,690,9,1,16,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_5,720,16,9,3,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_7,630,3,16,17,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_9,750,17,3,4,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_11,720,4,17,12,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_13,720,12,4,11,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_15,570,11,12,10,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_17,780,10,11,6,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_19,660,6,10,0,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_21,600,0,6,7,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_23,570,7,0,15,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_25,750,15,7,2,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_27,780,2,15,13,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_29,660,13,2,5,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_31,600,5,13,14,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_33,540,14,5,8,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_0_35,539,8,14,18,38508,Dashboard,None
user_id_38058/Dashboard_User_id_38058_NoAudio_1_1,570,1,8,9,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_3,690,9,1,16,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_5,720,16,9,3,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_7,630,3,16,17,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_9,750,17,3,4,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_11,750,4,17,12,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_13,780,12,4,11,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_15,570,11,12,10,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_17,780,10,11,6,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_19,690,6,10,0,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_21,540,0,6,7,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_23,1170,7,0,15,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_25,750,15,7,2,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_27,780,2,15,13,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_29,660,13,2,5,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_31,600,5,13,14,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_33,540,14,5,8,38508,Dashboard,Sunglasses
user_id_38058/Dashboard_User_id_38058_NoAudio_1_35,720,8,14,18,38508,Dashboard,Sunglasses
user_id_49381/Dashboard_user_id_49381_NoAudio_0_2,540,3,18,1,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_4,630,1,3,6,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_6,510,6,1,0,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_8,690,0,6,14,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_10,690,14,0,7,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_12,750,7,14,8,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_14,510,8,7,12,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_16,480,12,8,17,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_18,480,17,12,4,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_20,690,4,17,13,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_22,510,13,4,15,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_24,540,15,13,9,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_26,750,9,15,16,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_28,750,16,9,10,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_30,510,10,16,5,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_32,540,5,10,11,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_34,480,11,5,2,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_0_36,690,2,11,18,49381,Dashboard,None
user_id_49381/Dashboard_user_id_49381_NoAudio_1_2,600,3,18,1,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_4,630,1,3,6,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_6,540,6,1,0,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_8,690,0,6,14,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_10,690,14,0,7,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_12,750,7,14,8,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_14,510,8,7,12,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_16,480,12,8,17,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_18,480,17,12,4,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_20,690,4,17,13,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_22,540,13,4,15,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_24,540,15,13,9,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_26,750,9,15,16,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_28,750,16,9,10,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_30,510,10,16,5,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_32,540,5,10,11,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_34,480,11,5,2,49381,Dashboard,Sunglass
user_id_49381/Dashboard_user_id_49381_NoAudio_1_36,690,2,11,18,49381,Dashboard,Sunglass
